 frequency       v(NIN)          v(NIN)          v(NDIV)         v(NDIV)         v(NA)           v(NA)           v(NSKPLUS)      v(NSKPLUS)      v(NSKOUT)       v(NSKOUT)      
 1.33378902e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.19765174e-07  2.49997438e-01 -9.87002244e-05  2.49997360e-01 -1.97169397e-04  2.49996110e-01 -1.97279449e-04 
 1.34924440e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.21152962e-07  2.49997436e-01 -9.98439195e-05  2.49997357e-01 -1.99454109e-04  2.49996107e-01 -1.99565437e-04 
 1.36487887e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.22556830e-07  2.49997435e-01 -1.01000867e-04  2.49997354e-01 -2.01765296e-04  2.49996103e-01 -2.01877914e-04 
 1.38069450e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.23976967e-07  2.49997433e-01 -1.02171221e-04  2.49997350e-01 -2.04103264e-04  2.49996100e-01 -2.04217187e-04 
 1.39669340e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.25413559e-07  2.49997432e-01 -1.03355137e-04  2.49997347e-01 -2.06468323e-04  2.49996097e-01 -2.06583566e-04 
 1.41287768e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.26866798e-07  2.49997430e-01 -1.04552771e-04  2.49997343e-01 -2.08860787e-04  2.49996093e-01 -2.08977365e-04 
 1.42924951e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.28336876e-07  2.49997429e-01 -1.05764282e-04  2.49997340e-01 -2.11280974e-04  2.49996090e-01 -2.11398903e-04 
 1.44581104e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.29823989e-07  2.49997427e-01 -1.06989833e-04  2.49997336e-01 -2.13729205e-04  2.49996086e-01 -2.13848501e-04 
 1.46256448e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.31328334e-07  2.49997426e-01 -1.08229584e-04  2.49997332e-01 -2.16205805e-04  2.49996082e-01 -2.16326483e-04 
 1.47951205e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.32850110e-07  2.49997424e-01 -1.09483701e-04  2.49997328e-01 -2.18711102e-04  2.49996078e-01 -2.18833179e-04 
 1.49665601e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.34389521e-07  2.49997422e-01 -1.10752350e-04  2.49997324e-01 -2.21245430e-04  2.49996074e-01 -2.21368921e-04 
 1.51399862e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.35946769e-07  2.49997421e-01 -1.12035700e-04  2.49997320e-01 -2.23809125e-04  2.49996070e-01 -2.23934047e-04 
 1.53154219e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.37522062e-07  2.49997419e-01 -1.13333920e-04  2.49997316e-01 -2.26402526e-04  2.49996066e-01 -2.26528896e-04 
 1.54928904e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.39115609e-07  2.49997417e-01 -1.14647184e-04  2.49997312e-01 -2.29025978e-04  2.49996062e-01 -2.29153812e-04 
 1.56724154e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.40727621e-07  2.49997415e-01 -1.15975665e-04  2.49997308e-01 -2.31679830e-04  2.49996058e-01 -2.31809145e-04 
 1.58540207e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.42358313e-07  2.49997413e-01 -1.17319540e-04  2.49997303e-01 -2.34364433e-04  2.49996053e-01 -2.34495247e-04 
 1.60377303e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.44007900e-07  2.49997411e-01 -1.18678987e-04  2.49997299e-01 -2.37080145e-04  2.49996049e-01 -2.37212474e-04 
 1.62235687e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.45676602e-07  2.49997409e-01 -1.20054187e-04  2.49997294e-01 -2.39827324e-04  2.49996044e-01 -2.39961187e-04 
 1.64115605e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.47364640e-07  2.49997407e-01 -1.21445322e-04  2.49997290e-01 -2.42606337e-04  2.49996039e-01 -2.42741751e-04 
 1.66017306e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.49072239e-07  2.49997405e-01 -1.22852577e-04  2.49997285e-01 -2.45417551e-04  2.49996035e-01 -2.45554535e-04 
 1.67941044e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.50799624e-07  2.49997403e-01 -1.24276138e-04  2.49997280e-01 -2.48261341e-04  2.49996030e-01 -2.48399911e-04 
 1.69887073e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.52547026e-07  2.49997401e-01 -1.25716195e-04  2.49997275e-01 -2.51138083e-04  2.49996025e-01 -2.51278259e-04 
 1.71855652e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.54314676e-07  2.49997398e-01 -1.27172938e-04  2.49997269e-01 -2.54048159e-04  2.49996019e-01 -2.54189960e-04 
 1.73847042e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.56102808e-07  2.49997396e-01 -1.28646562e-04  2.49997264e-01 -2.56991956e-04  2.49996014e-01 -2.57135400e-04 
 1.75861507e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.57911661e-07  2.49997394e-01 -1.30137262e-04  2.49997259e-01 -2.59969864e-04  2.49996009e-01 -2.60114970e-04 
 1.77899315e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.59741474e-07  2.49997391e-01 -1.31645234e-04  2.49997253e-01 -2.62982279e-04  2.49996003e-01 -2.63129066e-04 
 1.79960736e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.61592490e-07  2.49997389e-01 -1.33170681e-04  2.49997248e-01 -2.66029600e-04  2.49995997e-01 -2.66178088e-04 
 1.82046044e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.63464955e-07  2.49997386e-01 -1.34713804e-04  2.49997242e-01 -2.69112232e-04  2.49995992e-01 -2.69262441e-04 
 1.84155516e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.65359117e-07  2.49997384e-01 -1.36274807e-04  2.49997236e-01 -2.72230584e-04  2.49995986e-01 -2.72382533e-04 
 1.86289432e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.67275228e-07  2.49997381e-01 -1.37853899e-04  2.49997230e-01 -2.75385070e-04  2.49995979e-01 -2.75538780e-04 
 1.88448074e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.69213542e-07  2.49997378e-01 -1.39451289e-04  2.49997223e-01 -2.78576108e-04  2.49995973e-01 -2.78731599e-04 
 1.90631730e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.71174316e-07  2.49997376e-01 -1.41067188e-04  2.49997217e-01 -2.81804123e-04  2.49995967e-01 -2.81961416e-04 
 1.92840689e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.73157811e-07  2.49997373e-01 -1.42701812e-04  2.49997210e-01 -2.85069543e-04  2.49995960e-01 -2.85228658e-04 
 1.95075245e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.75164289e-07  2.49997370e-01 -1.44355376e-04  2.49997204e-01 -2.88372800e-04  2.49995954e-01 -2.88533759e-04 
 1.97335693e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.77194018e-07  2.49997367e-01 -1.46028102e-04  2.49997197e-01 -2.91714334e-04  2.49995947e-01 -2.91877158e-04 
 1.99622335e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.79247267e-07  2.49997364e-01 -1.47720210e-04  2.49997190e-01 -2.95094588e-04  2.49995940e-01 -2.95259299e-04 
 2.01935473e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.81324308e-07  2.49997361e-01 -1.49431926e-04  2.49997183e-01 -2.98514011e-04  2.49995933e-01 -2.98680630e-04 
 2.04275415e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.83425416e-07  2.49997358e-01 -1.51163476e-04  2.49997175e-01 -3.01973056e-04  2.49995925e-01 -3.02141606e-04 
 2.06642472e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.85550872e-07  2.49997354e-01 -1.52915090e-04  2.49997168e-01 -3.05472183e-04  2.49995918e-01 -3.05642686e-04 
 2.09036956e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.87700956e-07  2.49997351e-01 -1.54687002e-04  2.49997160e-01 -3.09011856e-04  2.49995910e-01 -3.09184335e-04 
 2.11459187e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.89875955e-07  2.49997348e-01 -1.56479445e-04  2.49997152e-01 -3.12592545e-04  2.49995902e-01 -3.12767022e-04 
 2.13909486e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.92076156e-07  2.49997344e-01 -1.58292658e-04  2.49997144e-01 -3.16214725e-04  2.49995894e-01 -3.16391224e-04 
 2.16388178e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.94301853e-07  2.49997341e-01 -1.60126882e-04  2.49997136e-01 -3.19878877e-04  2.49995886e-01 -3.20057421e-04 
 2.18895592e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.96553339e-07  2.49997337e-01 -1.61982360e-04  2.49997128e-01 -3.23585487e-04  2.49995878e-01 -3.23766101e-04 
 2.21432060e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -1.98830916e-07  2.49997333e-01 -1.63859338e-04  2.49997119e-01 -3.27335048e-04  2.49995869e-01 -3.27517754e-04 
 2.23997920e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.01134883e-07  2.49997329e-01 -1.65758066e-04  2.49997110e-01 -3.31128056e-04  2.49995860e-01 -3.31312880e-04 
 2.26593513e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.03465548e-07  2.49997325e-01 -1.67678795e-04  2.49997101e-01 -3.34965016e-04  2.49995851e-01 -3.35151982e-04 
 2.29219181e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.05823220e-07  2.49997321e-01 -1.69621781e-04  2.49997092e-01 -3.38846437e-04  2.49995842e-01 -3.39035569e-04 
 2.31875275e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.08208212e-07  2.49997317e-01 -1.71587281e-04  2.49997083e-01 -3.42772834e-04  2.49995832e-01 -3.42964157e-04 
 2.34562147e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.10620840e-07  2.49997313e-01 -1.73575556e-04  2.49997073e-01 -3.46744727e-04  2.49995823e-01 -3.46938267e-04 
 2.37280153e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.13061424e-07  2.49997309e-01 -1.75586870e-04  2.49997063e-01 -3.50762645e-04  2.49995813e-01 -3.50958428e-04 
 2.40029654e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.15530289e-07  2.49997305e-01 -1.77621491e-04  2.49997053e-01 -3.54827120e-04  2.49995803e-01 -3.55025172e-04 
 2.42811015e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.18027762e-07  2.49997300e-01 -1.79679687e-04  2.49997043e-01 -3.58938693e-04  2.49995792e-01 -3.59139039e-04 
 2.45624606e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.20554174e-07  2.49997295e-01 -1.81761733e-04  2.49997032e-01 -3.63097908e-04  2.49995782e-01 -3.63300576e-04 
 2.48470799e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.23109862e-07  2.49997291e-01 -1.83867905e-04  2.49997021e-01 -3.67305317e-04  2.49995771e-01 -3.67510334e-04 
 2.51349972e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.25695164e-07  2.49997286e-01 -1.85998481e-04  2.49997010e-01 -3.71561480e-04  2.49995760e-01 -3.71768872e-04 
 2.54262508e+00  1.00000000e+00  0.00000000e+00  2.49998747e-01 -2.28310423e-07  2.49997281e-01 -1.88153746e-04  2.49996999e-01 -3.75866961e-04  2.49995748e-01 -3.76076756e-04 
